step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
55, 0, 0.0055, 0, 7.12851, 41.9324, 0, 0, 0.999998, 0, 0, 
56, 0, 0.0056, 0, 7.25811, 42.6948, 0, 0, 0.999999, 0, 0, 
57, 0, 0.0057, 0, 7.38772, 43.4572, 0, 0, 0.999999, 0, 0, 
58, 0, 0.0058, 0, 7.51732, 44.2196, 0, 0, 1, 0, 0, 
59, 0, 0.0059, 0, 7.64693, 44.982, 0, 0, 1, 0, 0, 
60, 0, 0.006, 0, 7.77654, 45.7444, 0, 0, 1, 0, 0, 
61, 0, 0.0061, 0, 7.90615, 46.5068, 0, 0, 1, 0, 0, 
62, 0, 0.0062, 0, 8.03576, 47.2692, 0, 0, 1, 0, 0, 
63, 0, 0.0063, 0, 8.16537, 48.0316, 0, 0, 1, 0, 0, 
64, 0, 0.0064, 0, 8.29498, 48.794, 0, 0, 1, 0, 0, 
65, 0, 0.0065, 0, 8.42458, 49.5564, 0, 0, 1, 0, 0, 
66, 0, 0.0066, 0, 8.55419, 50.3188, 0, 0, 1, 0, 0, 
67, 0, 0.0067, 0, 8.6838, 51.0812, 0, 0, 1, 0, 0, 
68, 0, 0.0068, 0, 8.81341, 51.8436, 0, 0, 1, 0, 0, 
69, 0, 0.0069, 0, 8.94302, 52.606, 0, 0, 1, 0, 0, 
70, 0, 0.007, 0, 9.07263, 53.3684, 0, 0, 1, 0, 0, 
71, 0, 0.0071, 0, 9.20224, 54.1308, 0, 0, 1, 0, 0, 
72, 0, 0.0072, 0, 9.33185, 54.8932, 0, 0, 1, 0, 0, 
73, 0, 0.0073, 0, 9.46146, 55.6556, 0, 0, 1, 0, 0, 
74, 0, 0.0074, 0, 9.59107, 56.418, 0, 0, 1, 0, 0, 
75, 0, 0.0075, 0, 9.72067, 57.1804, 0, 0, 1, 0, 0, 
76, 0, 0.0076, 0, 9.85028, 57.9428, 0, 0, 1, 0, 0, 
77, 0, 0.0077, 0, 9.97989, 58.7053, 0, 0, 1, 0, 0, 
78, 0, 0.0078, 0, 10.1095, 59.4677, 0, 0, 1, 0, 0, 
79, 0, 0.0079, 0, 10.2391, 60.2301, 0, 0, 1, 0, 0, 
80, 0, 0.008, 0, 10.3687, 60.9925, 0, 0, 1, 0, 0, 
81, 0, 0.0081, 0, 10.4983, 61.7549, 0, 0, 1, 0, 0, 
82, 0, 0.0082, 0, 10.6279, 62.5173, 0, 0, 1, 0, 0, 
83, 0, 0.0083, 0, 10.7575, 63.2797, 0, 0, 1, 0, 0, 
84, 0, 0.0084, 0, 10.8872, 64.0421, 0, 0, 1, 0, 0, 
85, 0, 0.0085, 0, 11.0168, 64.8045, 0, 0, 1, 0, 0, 
86, 0, 0.0086, 0, 11.1464, 65.5669, 0, 0, 1, 0, 0, 
87, 0, 0.0087, 0, 11.276, 66.3293, 0, 0, 1, 0, 0, 
88, 0, 0.0088, 0, 11.4056, 67.0917, 0, 0, 1, 0, 0, 
89, 0, 0.0089, 0, 11.5352, 67.8541, 0, 0, 1, 0, 0, 
90, 0, 0.009, 0, 11.6648, 68.6165, 0, 0, 1, 0, 0, 
91, 0, 0.0091, 0, 11.7944, 69.3789, 0, 0, 1, 0, 0, 
92, 0, 0.0092, 0, 11.924, 70.1413, 0, 0, 1, 0, 0, 
93, 0, 0.0093, 0, 12.0536, 70.9037, 0, 0, 1, 0, 0, 
94, 0, 0.0094, 0, 12.1832, 71.6662, 0, 0, 1, 0, 0, 
95, 0, 0.0095, 0, 12.3129, 72.4286, 0, 0, 1, 0, 0, 
96, 0, 0.0096, 0, 12.4425, 73.191, 0, 0, 1, 0, 0, 
97, 0, 0.0097, 0, 12.5721, 73.9534, 0, 0, 1, 0, 0, 
98, 0, 0.0098, 0, 12.7017, 74.7158, 0, 0, 1, 0, 0, 
99, 0, 0.0099, 0, 12.8313, 75.4782, 0, 0, 1, 0, 0, 
100, 0, 0.01, 0, 12.9609, 76.2406, 0, 0, 1, 0, 0, 
